device_id,type,type_specific,size_inch,size_cm2,screen_body_ratio,resolution_pixel,resolution_p_width,resolution_p_lenght,resolution_ppi,resolution_ratio
8143,IPS,IPS LCD,5.0,68.9,68.3,720 x 1280,720.0,1280.0,294.0,16:9
7944,IPS,IPS LCD,5.0,68.9,68.3,720 x 1280,720.0,1280.0,294.0,16:9
7868,AMOLED,Super AMOLED,5.2,74.5,69.4,1080 x 1920,1080.0,1920.0,424.0,16:9
7852,IPS,IPS LCD,5.5,83.4,71.2,720 x 1280,720.0,1280.0,267.0,16:9
7853,IPS,IPS LCD,5.0,68.9,65.3,480 x 854,480.0,854.0,196.0,16:9
7761,IPS,IPS LCD,5.5,83.4,69.6,1080 x 1920,1080.0,1920.0,401.0,16:9
7686,IPS,IPS LCD,5.5,83.4,73.5,1080 x 1920,1080.0,1920.0,401.0,16:9
7670,IPS,IPS LCD,5.0,68.9,72.4,1080 x 1920,1080.0,1920.0,441.0,16:9
7646,AMOLED,Super AMOLED,5.2,74.5,74.2,1080 x 1920,1080.0,1920.0,424.0,16:9
7572,IPS,IPS LCD,5.5,83.4,71.3,720 x 1280,720.0,1280.0,267.0,16:9
7485,AMOLED,AMOLED,5.2,74.5,70.0,1080 x 1920,1080.0,1920.0,424.0,16:9
7441,IPS,IPS LCD,5.5,83.4,71.7,1440 x 2560,1440.0,2560.0,534.0,16:9
7430,IPS,IPS LCD,5.7,89.6,65.7,720 x 1280,720.0,1280.0,258.0,16:9
7428,IPS,IPS LCD,5.0,68.9,69.8,720 x 1280,720.0,1280.0,294.0,16:9
7422,IPS,IPS LCD,5.5,83.4,73.5,1440 x 2560,1440.0,2560.0,534.0,16:9
8114,Other,TN,4.0,45.5,56.5,480 x 800,480.0,800.0,233.0,5:3
7481,TFT,TFT,4.5,55.8,59.2,480 x 854,480.0,854.0,218.0,16:9
7656,IPS,IPS LCD,5.0,68.9,65.3,720 x 1280,720.0,1280.0,294.0,16:9
7790,IPS,IPS LCD,4.5,55.8,62.0,480 x 854,480.0,854.0,218.0,16:9
7355,IPS,IPS LCD,4.5,55.8,62.7,480 x 854,480.0,854.0,218.0,16:9
8244,IPS,IPS LCD,4.5,55.8,61.5,480 x 854,480.0,854.0,218.0,16:9
7294,IPS,IPS LCD,4.5,55.8,61.6,480 x 854,480.0,854.0,218.0,16:9
7207,IPS,IPS LCD,5.2,74.5,74.0,1080 x 1920,1080.0,1920.0,424.0,16:9
7168,IPS,IPS LCD,5.5,83.4,69.0,720 x 1280,720.0,1280.0,267.0,16:9
7116,IPS,IPS LCD,5.5,83.4,70.3,1080 x 1920,1080.0,1920.0,401.0,16:9
7149,IPS,IPS LCD,5.0,68.9,69.9,1080 x 1920,1080.0,1920.0,441.0,16:9
7891,TFT,TFT,5.0,68.9,69.4,720 x 1280,720.0,1280.0,294.0,16:9
7057,TFT,TFT,4.5,55.8,64.1,480 x 854,480.0,854.0,218.0,16:9
7058,TFT,TFT,4.0,45.5,56.9,480 x 800,480.0,800.0,233.0,5:3
7056,IPS,IPS LCD,5.0,68.9,69.8,720 x 1280,720.0,1280.0,294.0,16:9
6954,IPS,IPS LCD,5.0,68.9,67.7,720 x 1280,720.0,1280.0,294.0,16:9
6914,IPS,IPS LCD,5.0,68.9,71.0,1080 x 1920,1080.0,1920.0,441.0,16:9
6898,TFT,TFT,4.5,55.8,62.8,540 x 960,540.0,960.0,245.0,16:9
6847,IPS,IPS LCD,5.5,83.4,69.0,1080 x 1920,1080.0,1920.0,401.0,16:9
6697,TFT,TFT,5.7,89.6,65.7,720 x 1280,720.0,1280.0,258.0,16:9
6641,TFT,TFT,4.5,55.8,64.1,480 x 854,480.0,854.0,218.0,16:9
6607,IPS,IGZO IPS LCD,4.7,60.9,68.6,720 x 1280,720.0,1280.0,312.0,16:9
6491,IPS,IPS LCD,5.5,82.6,71.1,1080 x 1920,1080.0,1920.0,403.0,16:9
6492,IPS,IPS LCD,5.0,67.7,69.3,1080 x 1920,1080.0,1920.0,445.0,16:9
6367,TFT,TFT,5.0,68.9,67.0,480 x 854,480.0,854.0,196.0,16:9
6579,IPS,IPS LCD,4.0,45.5,55.6,480 x 800,480.0,800.0,233.0,5:3
6381,IPS,IPS LCD,4.5,55.8,63.6,480 x 854,480.0,854.0,218.0,16:9
6324,IPS,IPS LCD,5.0,68.9,71.9,1080 x 1920,1080.0,1920.0,441.0,16:9
6236,IPS,IPS LCD,6.44,114.3,71.6,1080 x 1920,1080.0,1920.0,342.0,16:9
6155,TFT,TFT,4.0,45.5,55.9,480 x 800,480.0,800.0,233.0,5:3
5948,IPS,IPS LCD,5.5,83.4,69.0,1080 x 1920,1080.0,1920.0,401.0,16:9
5852,IPS,IGZO IPS LCD,5.0,68.9,72.7,1080 x 1920,1080.0,1920.0,441.0,16:9
5853,IPS,IGZO IPS LCD,4.7,60.9,68.7,720 x 1280,720.0,1280.0,312.0,16:9
5834,IPS,IPS LCD,5.0,68.9,68.9,720 x 1280,720.0,1280.0,294.0,16:9
5755,IPS,IPS LCD,4.5,55.8,64.0,720 x 1280,720.0,1280.0,326.0,16:9
5620,IPS,IPS LCD,4.5,55.8,62.6,480 x 854,480.0,854.0,218.0,16:9
5659,TFT,TFT,4.0,45.5,55.3,480 x 800,480.0,800.0,233.0,5:3
5511,IPS,IPS LCD,5.0,68.9,68.0,720 x 1280,720.0,1280.0,294.0,16:9
5499,TFT,TFT,4.5,55.8,65.4,720 x 1280,720.0,1280.0,326.0,16:9
5376,TFT,TFT,5.0,68.9,69.8,720 x 1280,720.0,1280.0,294.0,16:9
5330,TFT,TFT,5.7,89.6,67.8,720 x 1280,720.0,1280.0,258.0,16:9
5470,TFT,TFT,3.5,36.5,49.4,320 x 480,320.0,480.0,165.0,3:2
5240,IPS,IPS LCD,5.0,68.9,69.3,1080 x 1920,1080.0,1920.0,441.0,16:9
5173,TFT,TFT,4.0,45.5,56.1,480 x 800,480.0,800.0,233.0,5:3
5133,TFT,TFT,3.2,30.5,41.1,320 x 480,320.0,480.0,180.0,3:2
5647,IPS,IPS LCD,5.0,68.9,72.3,1080 x 1920,1080.0,1920.0,441.0,16:9
4893,IPS,IPS LCD,4.5,55.8,63.5,720 x 1280,720.0,1280.0,326.0,16:9
5004,TFT,TFT,4.5,55.8,63.6,720 x 1280,720.0,1280.0,326.0,16:9
4983,TFT,TFT,4.0,45.5,58.3,480 x 800,480.0,800.0,233.0,5:3
4962,TFT,TFT,4.3,51.0,61.7,540 x 960,540.0,960.0,256.0,16:9
4873,IPS,IPS LCD,4.3,51.0,59.9,540 x 960,540.0,960.0,256.0,16:9
4597,IPS,IPS LCD,4.3,51.0,61.6,540 x 960,540.0,960.0,256.0,16:9
4585,TFT,TFT,4.0,45.5,60.1,480 x 800,480.0,800.0,233.0,5:3
4586,TFT,TFT,3.5,36.5,51.8,320 x 480,320.0,480.0,165.0,3:2
4598,TFT,TFT,4.0,45.5,57.5,480 x 800,480.0,800.0,233.0,5:3
4608,AMOLED,Super AMOLED,3.5,34.9,52.3,480 x 800,480.0,800.0,267.0,5:3
4506,TFT,TFT,7.0,142.1,61.7,800 x 1280,800.0,1280.0,216.0,16:10
4467,LCD,LCD,7.0,137.9,56.0,600 x 1024,600.0,1024.0,170.0,16:9
4304,TFT,TFT,4.3,52.6,60.4,480 x 800,480.0,800.0,217.0,5:3
4290,TFT,TFT,2.8,24.3,42.1,240 x 320,240.0,320.0,143.0,4:3
3391,AMOLED,AMOLED,3.5,34.9,53.2,480 x 800,480.0,800.0,267.0,5:3
