device_id,body_dims_mm,body_lenght_mm,body_width_mm,body_height_mm,body_dims_inch,body_lenght_inch,body_width_inch,body_height_inch,body_weight_g,body_weight_oz
12082,146.3 x 70.9 x 7.6,146.3,70.9,7.6,5.76 x 2.79 x 0.30,5.76,2.79,0.3,168.0,5.93
12151,167.7 x 78 x 9.1,167.7,78.0,9.1,6.60 x 3.07 x 0.36,6.6,3.07,0.36,201.0,7.09
12004,167.7 x 78 x 9.1,167.7,78.0,9.1,6.60 x 3.07 x 0.36,6.6,3.07,0.36,202.0,7.13
11945,164.2 x 75.9 x 9.1,164.2,75.9,9.1,6.46 x 2.99 x 0.36,6.46,2.99,0.36,188.0,6.63
11803,164.7 x 76.7 x 9.1,164.7,76.7,9.1,6.48 x 3.02 x 0.36,6.48,3.02,0.36,195.0,6.88
11736,165.4 x 76.9 x 8.4,165.4,76.9,8.4,6.51 x 3.03 x 0.33,6.51,3.03,0.33,197.0,6.95
11633,164.5 x 76.5 x 8.8,164.5,76.5,8.8,6.48 x 3.01 x 0.35,6.48,3.01,0.35,195.0,6.88
11665,165.1 x 76.4 x 8.8,165.1,76.4,8.8,6.5 x 3.01 x 0.35,6.5,3.01,0.35,195.0,6.88
11600,168.8 x 79.9 x 9.9,168.8,79.9,9.9,6.65 x 3.15 x 0.39,6.65,3.15,0.39,235.0,8.29
11564,165.4 x 76.9 x 8.4,165.4,76.9,8.4,6.51 x 3.03 x 0.33,6.51,3.03,0.33,192.0,6.77
11439,164.7 x 77 x 7.4,164.7,77.0,7.4,6.48 x 3.03 x 0.29,6.48,3.03,0.29,176.0,6.21
11459,159.8 x 74.5 x 8.4,159.8,74.5,8.4,6.29 x 2.93 x 0.33,6.29,2.93,0.33,190.0,6.7
11268,159.6 x 74.8 x 8.1,159.6,74.8,8.1,6.28 x 2.94 x 0.32,6.28,2.94,0.32,189.0,6.67
11429,159.7 x 74 x 8.1,159.7,74.0,8.1,6.29 x 2.91 x 0.32,6.29,2.91,0.32,186.0,6.56
11403,165.5 x 77 x 8.4,165.5,77.0,8.4,6.52 x 3.03 x 0.33,6.52,3.03,0.33,198.0,6.98
11373,165.4 x 76.9 x 8.4,165.4,76.9,8.4,6.51 x 3.03 x 0.33,6.51,3.03,0.33,195.0,6.88
11402,165.1 x 76.4 x 8.8,165.1,76.4,8.8,6.5 x 3.01 x 0.35,6.5,3.01,0.35,195.0,6.88
10954,155.7 x 74.5 x 7.9,155.7,74.5,7.9,6.13 x 2.93 x 0.31,6.13,2.93,0.31,177.0,6.24
11149,164.5 x 76.5 x 8.8,164.5,76.5,8.8,6.48 x 3.01 x 0.35,6.48,3.01,0.35,195.0,6.88
11244,164.2 x 75.9 x 9.1,164.2,75.9,9.1,6.46 x 2.99 x 0.36,6.46,2.99,0.36,196.0,6.91
11215,164.2 x 75.9 x 9.1,164.2,75.9,9.1,6.46 x 2.99 x 0.36,6.46,2.99,0.36,211.0,7.44
11124,167.2 x 76.4 x 9,167.2,76.4,9.0,6.58 x 3.01 x 0.35,6.58,3.01,0.35,203.0,7.16
11110,164.2 x 76.4 x 7.4,164.2,76.4,7.4,6.46 x 3.01 x 0.29,6.46,3.01,0.29,173.0,6.1
11062,164.2 x 76.1 x 9.1,164.2,76.1,9.1,6.46 x 3.00 x 0.36,6.46,3.0,0.36,205.0,7.23
10937,164.2 x 75.9 x 9.1,164.2,75.9,9.1,6.46 x 2.99 x 0.36,6.46,2.99,0.36,196.0,6.91
11039,159.9 x 75.1 x 8.4,159.9,75.1,8.4,6.30 x 2.96 x 0.33,6.3,2.96,0.33,189.0,6.67
11087,164 x 75.8 x 8.9,164.0,75.8,8.9,6.46 x 2.98 x 0.35,6.46,2.98,0.35,205.0,7.23
11041,164 x 75.8 x 8.9,164.0,75.8,8.9,6.46 x 2.98 x 0.35,6.46,2.98,0.35,205.0,7.23
11015,159 x 75.1 x 9,159.0,75.1,9.0,6.26 x 2.96 x 0.35,6.26,2.96,0.35,192.0,6.77
10996,160 x 74 x 9.4,160.0,74.0,9.4,6.30 x 2.91 x 0.37,6.3,2.91,0.37,203.0,7.16
10873,167.2 x 76.4 x 9,167.2,76.4,9.0,6.58 x 3.01 x 0.35,6.58,3.01,0.35,203.0,7.16
10948,159.3 x 73.6 x 8.4,159.3,73.6,8.4,6.27 x 2.90 x 0.33,6.27,2.9,0.33,186.0,6.56
10900,164.6 x 76.3 x 8.7,164.6,76.3,8.7,6.48 x 3.00 x 0.34,6.48,3.0,0.34,199.0,7.02
10848,164.4 x 75.9 x 8.6,164.4,75.9,8.6,6.47 x 2.99 x 0.34,6.47,2.99,0.34,190.0,6.7
10860,164 x 75.9 x 9.7,164.0,75.9,9.7,6.46 x 2.99 x 0.38,6.46,2.99,0.38,212.0,7.48
10850,161.9 x 73.8 x 8.1,161.9,73.8,8.1,6.37 x 2.91 x 0.32,6.37,2.91,0.32,176.0,6.21
10825,164 x 75.9 x 9.7,164.0,75.9,9.7,6.46 x 2.99 x 0.38,6.46,2.99,0.38,221.0,7.8
10824,164.2 x 75.9 x 9.1,164.2,75.9,9.1,6.46 x 2.99 x 0.36,6.46,2.99,0.36,196.0,6.91
10469,165 x 77.4 x 8.4,165.0,77.4,8.4,6.50 x 3.05 x 0.33,6.5,3.05,0.33,203.0,7.16
10631,159.9 x 75.1 x 8.4,159.9,75.1,8.4,6.30 x 2.96 x 0.33,6.3,2.96,0.33,189.0,6.67
10641,159.9 x 75.1 x 8.4,159.9,75.1,8.4,6.30 x 2.96 x 0.33,6.3,2.96,0.33,189.0,6.67
10718,147.1 x 71.6 x 9.2,147.1,71.6,9.2,5.79 x 2.82 x 0.36,5.79,2.82,0.36,172.0,6.07
10753,158.9 x 73.6 x 8.4,158.9,73.6,8.4,6.26 x 2.90 x 0.33,6.26,2.9,0.33,184.0,6.49
10740,163.9 x 76.3 x 9.5,163.9,76.3,9.5,6.45 x 3.00 x 0.37,6.45,3.0,0.37,218.0,7.69
10578,164 x 75.9 x 9.7,164.0,75.9,9.7,6.46 x 2.99 x 0.38,6.46,2.99,0.38,221.0,7.8
10648,164.2 x 76.1 x 9.1,164.2,76.1,9.1,6.46 x 3.00 x 0.36,6.46,3.0,0.36,205.0,7.23
10663,164.2 x 75.9 x 9.1,164.2,75.9,9.1,6.46 x 2.99 x 0.36,6.46,2.99,0.36,196.0,6.91
10604,164 x 75.8 x 8.9,164.0,75.8,8.9,6.46 x 2.98 x 0.35,6.46,2.98,0.35,205.0,7.23
10709,164 x 75.9 x 9.1,164.0,75.9,9.1,6.46 x 2.99 x 0.36,6.46,2.99,0.36,206.0,7.27
10708,164 x 75.9 x 9.1,164.0,75.9,9.1,6.46 x 2.99 x 0.36,6.46,2.99,0.36,206.0,7.27
10603,164.2 x 75.9 x 9.1,164.2,75.9,9.1,6.46 x 2.99 x 0.36,6.46,2.99,0.36,196.0,6.91
10580,159.2 x 75.1 x 8.9,159.2,75.1,8.9,6.27 x 2.96 x 0.35,6.27,2.96,0.35,191.0,6.74
10496,159.2 x 75.1 x 8.9,159.2,75.1,8.9,6.27 x 2.96 x 0.35,6.27,2.96,0.35,191.0,6.74
10498,159.2 x 75.1 x 8.9,159.2,75.1,8.9,6.27 x 2.96 x 0.35,6.27,2.96,0.35,191.0,6.74
10377,159.8 x 74.5 x 8.4,159.8,74.5,8.4,6.29 x 2.93 x 0.33,6.29,2.93,0.33,190.0,6.7
10428,159.8 x 74.5 x 8.4,159.8,74.5,8.4,6.29 x 2.93 x 0.33,6.29,2.93,0.33,190.0,6.7
10412,164.4 x 75.9 x 8.6,164.4,75.9,8.6,6.47 x 2.99 x 0.34,6.47,2.99,0.34,193.0,6.81
10148,163.9 x 76.3 x 9.5,163.9,76.3,9.5,6.45 x 3.00 x 0.37,6.45,3.0,0.37,213.0,7.51
10371,158.8 x 73.4 x 8.6,158.8,73.4,8.6,6.25 x 2.89 x 0.34,6.25,2.89,0.34,188.8,6.67
10261,164.8 x 77.2 x 8.1,164.8,77.2,8.1,6.49 x 3.04 x 0.32,6.49,3.04,0.32,208.0,7.34
10355,164.8 x 77.2 x 8.1,164.8,77.2,8.1,6.49 x 3.04 x 0.32,6.49,3.04,0.32,208.0,7.34
10338,161.6 x 75.2 x 8.3,161.6,75.2,8.3,6.36 x 2.96 x 0.33,6.36,2.96,0.33,192.0,6.77
10333,159.3 x 74.4 x 9.3,159.3,74.4,9.3,6.27 x 2.93 x 0.37,6.27,2.93,0.37,203.0,7.16
10335,156.9 x 75.8 x 7.8,156.9,75.8,7.8,6.18 x 2.98 x 0.31,6.18,2.98,0.31,168.0,5.93
10316,141.7 x 67.5 x 8.6,141.7,67.5,8.6,5.58 x 2.66 x 0.34,5.58,2.66,0.34,150.0,5.29
10314,141.7 x 67.5 x 8.6,141.7,67.5,8.6,5.58 x 2.66 x 0.34,5.58,2.66,0.34,150.0,5.29
10216,147.5 x 70.9 x 9.8,147.5,70.9,9.8,5.81 x 2.79 x 0.39,5.81,2.79,0.39,168.0,5.93
10239,163.7 x 75.3 x 8.9,163.7,75.3,8.9,6.44 x 2.96 x 0.35,6.44,2.96,0.35,192.0,6.77
10208,143.4 x 72.1 x 8.9,143.4,72.1,8.9,5.65 x 2.84 x 0.35,5.65,2.84,0.35,154.0,5.43
10243,162.5 x 75.5 x 8.1,162.5,75.5,8.1,6.40 x 2.97 x 0.32,6.4,2.97,0.32,185.0,6.53
10157,158.9 x 73.6 x 8.7,158.9,73.6,8.7,6.26 x 2.90 x 0.34,6.26,2.9,0.34,187.0,6.6
10483,202 x 125.2 x 7.1,202.0,125.2,7.1,7.95 x 4.93 x 0.28,7.95,4.93,0.28,309.0,10.9
10124,161.4 x 76.3 x 9,161.4,76.3,9.0,6.35 x 3.00 x 0.35,6.35,3.0,0.35,197.0,6.95
10149,159.3 x 73.1 x 8.6,159.3,73.1,8.6,6.27 x 2.88 x 0.34,6.27,2.88,0.34,185.0,6.53
10138,149.9 x 69.8 x 7.9,149.9,69.8,7.9,5.90 x 2.75 x 0.31,5.9,2.75,0.31,152.0,5.36
10111,159 x 75.1 x 8.9,159.0,75.1,8.9,6.26 x 2.96 x 0.35,6.26,2.96,0.35,188.0,6.63
10132,161.4 x 76.3 x 8,161.4,76.3,8.0,6.35 x 3.00 x 0.31,6.35,3.0,0.31,177.0,6.24
10079,159.2 x 75.1 x 8.9,159.2,75.1,8.9,6.27 x 2.96 x 0.35,6.27,2.96,0.35,191.0,6.74
10040,166.9 x 76 x 8.8,166.9,76.0,8.8,6.57 x 2.99 x 0.35,6.57,2.99,0.35,222.0,7.83
10084,166.9 x 76 x 8.8,166.9,76.0,8.8,6.57 x 2.99 x 0.35,6.57,2.99,0.35,220.0,7.76
10041,161.9 x 73.7 x 7.8,161.9,73.7,7.8,6.37 x 2.90 x 0.31,6.37,2.9,0.31,188.0,6.63
10080,161.9 x 73.7 x 7.8,161.9,73.7,7.8,6.37 x 2.90 x 0.31,6.37,2.9,0.31,186.0,6.56
10254,151.7 x 69.1 x 8.1,151.7,69.1,8.1,5.97 x 2.72 x 0.32,5.97,2.72,0.32,168.1,5.93
10044,151.7 x 69.1 x 7.9,151.7,69.1,7.9,5.97 x 2.72 x 0.31,5.97,2.72,0.31,163.0,5.75
10081,151.7 x 69.1 x 7.9,151.7,69.1,7.9,5.97 x 2.72 x 0.31,5.97,2.72,0.31,163.0,5.75
10004,244.5 x 159.5 x 5.7,244.5,159.5,5.7,9.63 x 6.28 x 0.22,9.63,6.28,0.22,420.0,14.82
10001,159.9 x 76.7 x 10,159.9,76.7,10.0,6.30 x 3.02 x 0.39,6.3,3.02,0.39,218.0,7.69
10003,163.7 x 76.1 x 8.7,163.7,76.1,8.7,6.44 x 3.00 x 0.34,6.44,3.0,0.34,199.0,7.02
9917,162.5 x 75.6 x 8.1,162.5,75.6,8.1,6.40 x 2.98 x 0.32,6.4,2.98,0.32,186.0,6.56
9999,146.2 x 70.9 x 8.3,146.2,70.9,8.3,5.76 x 2.79 x 0.33,5.76,2.79,0.33,149.0,5.26
9995,163.6 x 76 x 7.7,163.6,76.0,7.7,6.44 x 2.99 x 0.30,6.44,2.99,0.3,179.0,6.31
9963,158.5 x 73.6 x 7.9,158.5,73.6,7.9,6.24 x 2.90 x 0.31,6.24,2.9,0.31,172.0,6.07
9937,158.5 x 80.7 x 14.2,158.5,80.7,14.2,6.24 x 3.18 x 0.56,6.24,3.18,0.56,256.0,9.03
9899,164.3 x 76.7 x 7.9,164.3,76.7,7.9,6.47 x 3.02 x 0.31,6.47,3.02,0.31,187.0,6.6
9852,163.3 x 77.5 x 8,163.3,77.5,8.0,6.43 x 3.05 x 0.31,6.43,3.05,0.31,183.0,6.46
9818,159 x 75.1 x 8.9,159.0,75.1,8.9,6.26 x 2.96 x 0.35,6.26,2.96,0.35,188.0,6.63
9861,158.4 x 74.7 x 7.8,158.4,74.7,7.8,6.24 x 2.94 x 0.31,6.24,2.94,0.31,169.0,5.96
9795,164.8 x 76.4 x 8.4,164.8,76.4,8.4,6.49 x 3.01 x 0.33,6.49,3.01,0.33,206.0,7.27
9796,158.5 x 74.7 x 7.8,158.5,74.7,7.8,6.24 x 2.94 x 0.31,6.24,2.94,0.31,169.0,5.96
9806,158.5 x 74.5 x 7.7,158.5,74.5,7.7,6.24 x 2.93 x 0.30,6.24,2.93,0.3,169.0,5.96
9787,162.3 x 77.2 x 7.9,162.3,77.2,7.9,6.39 x 3.04 x 0.31,6.39,3.04,0.31,198.0,6.98
9732,162.3 x 77.2 x 7.9,162.3,77.2,7.9,6.39 x 3.04 x 0.31,6.39,3.04,0.31,196.0,6.91
9789,151 x 71.8 x 7.9,151.0,71.8,7.9,5.94 x 2.83 x 0.31,5.94,2.83,0.31,168.0,5.93
9788,151 x 71.8 x 7.9,151.0,71.8,7.9,5.94 x 2.83 x 0.31,5.94,2.83,0.31,168.0,5.93
9793,156.9 x 75.8 x 7.8,156.9,75.8,7.8,6.18 x 2.98 x 0.31,6.18,2.98,0.31,168.0,5.93
9790,147.3 x 69.6 x 8.4,147.3,69.6,8.4,5.80 x 2.74 x 0.33,5.8,2.74,0.33,141.0,4.97
9781,244.5 x 159.5 x 5.7,244.5,159.5,5.7,9.63 x 6.28 x 0.22,9.63,6.28,0.22,420.0,14.82
9730,146.2 x 73.3 x 9.7,146.2,73.3,9.7,5.76 x 2.89 x 0.38,5.76,2.89,0.38,172.0,6.07
9636,141.6 x 71 x 9.1,141.6,71.0,9.1,5.57 x 2.80 x 0.36,5.57,2.8,0.36,142.0,5.01
9588,162.6 x 77.1 x 7.9,162.6,77.1,7.9,6.40 x 3.04 x 0.31,6.4,3.04,0.31,198.0,6.98
9536,149.9 x 70.4 x 7.8,149.9,70.4,7.8,5.90 x 2.77 x 0.31,5.9,2.77,0.31,157.0,5.54
9537,142.2 x 69.9 x 7.9,142.2,69.9,7.9,5.60 x 2.75 x 0.31,5.6,2.75,0.31,150.0,5.29
9721,155.3 x 73.9 x 7.9,155.3,73.9,7.9,6.11 x 2.91 x 0.31,6.11,2.91,0.31,168.0,5.93
9505,159 x 75.1 x 8.5,159.0,75.1,8.5,6.26 x 2.96 x 0.33,6.26,2.96,0.33,174.0,6.14
9506,156.4 x 74.5 x 8.8,156.4,74.5,8.8,6.16 x 2.93 x 0.35,6.16,2.93,0.35,186.0,6.56
9508,155.6 x 75.6 x 7.7,155.6,75.6,7.7,6.13 x 2.98 x 0.30,6.13,2.98,0.3,163.0,5.75
9659,165.2 x 76.5 x 9.3,165.2,76.5,9.3,6.50 x 3.01 x 0.37,6.5,3.01,0.37,220.0,7.76
9646,164.3 x 76.7 x 7.9,164.3,76.7,7.9,6.47 x 3.02 x 0.31,6.47,3.02,0.31,183.0,6.46
9616,155.3 x 73.9 x 7.9,155.3,73.9,7.9,6.11 x 2.91 x 0.31,6.11,2.91,0.31,168.0,5.93
9554,158.5 x 74.7 x 7.7,158.5,74.7,7.7,6.24 x 2.94 x 0.30,6.24,2.94,0.3,166.0,5.86
9642,144.4 x 69.2 x 7.9,144.4,69.2,7.9,5.69 x 2.72 x 0.31,5.69,2.72,0.31,140.0,4.94
9579,158.5 x 74.7 x 7.7,158.5,74.7,7.7,6.24 x 2.94 x 0.30,6.24,2.94,0.3,165.0,5.82
9661,147.4 x 69.7 x 8.4,147.4,69.7,8.4,5.80 x 2.74 x 0.33,5.8,2.74,0.33,141.0,4.97
9640,158.4 x 74.7 x 7.8,158.4,74.7,7.8,6.24 x 2.94 x 0.31,6.24,2.94,0.31,169.0,5.96
9580,155.6 x 75.6 x 7.9,155.6,75.6,7.9,6.13 x 2.98 x 0.31,6.13,2.98,0.31,168.0,5.93
9581,245 x 160 x 5.5,245.0,160.0,5.5,9.65 x 6.30 x 0.22,9.65,6.3,0.22,400.0,14.11
9665,206.6 x 126.7 x 8.9,206.6,126.7,8.9,8.13 x 4.99 x 0.35,8.13,4.99,0.35,358.0,12.63
9432,158.4 x 74.9 x 7.4,158.4,74.9,7.4,6.24 x 2.95 x 0.29,6.24,2.95,0.29,173.0,6.1
9352,156.3 x 76.5 x 8.4,156.3,76.5,8.4,6.15 x 3.01 x 0.33,6.15,3.01,0.33,183.0,6.46
9344,162.5 x 77 x 7.8,162.5,77.0,7.8,6.40 x 3.03 x 0.31,6.4,3.03,0.31,183.0,6.46
9340,159.8 x 76.8 x 7.5,159.8,76.8,7.5,6.29 x 3.02 x 0.30,6.29,3.02,0.3,168.0,5.93
9163,161.9 x 76.4 x 8.8,161.9,76.4,8.8,6.37 x 3.01 x 0.35,6.37,3.01,0.35,201.0,7.09
9334,161.4 x 76.9 x 7.9,161.4,76.9,7.9,6.35 x 3.03 x 0.31,6.35,3.03,0.31,178.0,6.28
9397,160.6 x 76.1 x 7.9,160.6,76.1,7.9,6.32 x 3.00 x 0.31,6.32,3.0,0.31,177.0,6.24
9335,161.4 x 76.9 x 7.9,161.4,76.9,7.9,6.35 x 3.03 x 0.31,6.35,3.03,0.31,178.0,6.28
9255,143.4 x 72.1 x 8.9,143.4,72.1,8.9,5.65 x 2.84 x 0.35,5.65,2.84,0.35,154.0,5.43
9260,149.3 x 70.2 x 8.2,149.3,70.2,8.2,5.88 x 2.76 x 0.32,5.88,2.76,0.32,154.0,5.43
9234,153.2 x 76.2 x 8.6,153.2,76.2,8.6,6.03 x 3.00 x 0.34,6.03,3.0,0.34,181.0,6.38
8928,142.7 x 70.1 x 8.9,142.7,70.1,8.9,5.62 x 2.76 x 0.35,5.62,2.76,0.35,152.0,5.36
9220,162.4 x 77 x 7.6,162.4,77.0,7.6,6.39 x 3.03 x 0.30,6.39,3.03,0.3,191.0,6.74
9202,148.9 x 68.1 x 8,148.9,68.1,8.0,5.86 x 2.68 x 0.31,5.86,2.68,0.31,150.0,5.29
9205,159.2 x 75.7 x 8.2,159.2,75.7,8.2,6.27 x 2.98 x 0.32,6.27,2.98,0.32,177.0,6.24
9203,149.3 x 70.2 x 8.2,149.3,70.2,8.2,5.88 x 2.76 x 0.32,5.88,2.76,0.32,154.0,5.43
9204,151.7 x 77.2 x 8.1,151.7,77.2,8.1,5.97 x 3.04 x 0.32,5.97,3.04,0.32,175.0,6.17
9156,160.2 x 75.7 x 7.9,160.2,75.7,7.9,6.31 x 2.98 x 0.31,6.31,2.98,0.31,186.0,6.56
9155,149.9 x 70.8 x 7.7,149.9,70.8,7.7,5.90 x 2.79 x 0.30,5.9,2.79,0.3,162.0,5.71
9153,153.5 x 77.2 x 8.2,153.5,77.2,8.2,6.04 x 3.04 x 0.32,6.04,3.04,0.32,174.0,6.14
9135,151.7 x 75 x 8,151.7,75.0,8.0,5.97 x 2.95 x 0.31,5.97,2.95,0.31,170.0,6.0
8967,158.1 x 73.8 x 8.5,158.1,73.8,8.5,6.22 x 2.91 x 0.33,6.22,2.91,0.33,189.0,6.67
8966,147.7 x 68.7 x 8.5,147.7,68.7,8.5,5.81 x 2.70 x 0.33,5.81,2.7,0.33,163.0,5.75
8904,143.8 x 72.3 x 8.4,143.8,72.3,8.4,5.66 x 2.85 x 0.33,5.66,2.85,0.33,153.0,5.4
8790,159.9 x 75.7 x 8.3,159.9,75.7,8.3,6.30 x 2.98 x 0.33,6.3,2.98,0.33,191.0,6.74
8886,149.2 x 70.6 x 8.4,149.2,70.6,8.4,5.87 x 2.78 x 0.33,5.87,2.78,0.33,172.0,6.07
8900,136.5 x 69 x 8.4,136.5,69.0,8.4,5.37 x 2.72 x 0.33,5.37,2.72,0.33,130.0,4.59
8725,212.1 x 124.1 x 8.9,212.1,124.1,8.9,8.35 x 4.89 x 0.35,8.35,4.89,0.35,364.0,12.84
8789,152.4 x 74.7 x 7.9,152.4,74.7,7.9,6.00 x 2.94 x 0.31,6.0,2.94,0.31,180.0,6.35
8505,162.5 x 74.8 x 8.6,162.5,74.8,8.6,6.40 x 2.94 x 0.34,6.4,2.94,0.34,195.0,6.88
8676,151.9 x 74.9 x 9.9,151.9,74.9,9.9,5.98 x 2.95 x 0.39,5.98,2.95,0.39,208.1,7.34
8778,151.4 x 76.2 x 8.6,151.4,76.2,8.6,5.96 x 3.00 x 0.34,5.96,3.0,0.34,167.3,5.89
8683,153.5 x 73.9 x 7.9,153.5,73.9,7.9,6.04 x 2.91 x 0.31,6.04,2.91,0.31,167.0,5.89
8684,156.7 x 78.8 x 8.1,156.7,78.8,8.1,6.17 x 3.10 x 0.32,6.17,3.1,0.32,179.0,6.31
8675,152.5 x 74.8 x 8,152.5,74.8,8.0,6.00 x 2.94 x 0.31,6.0,2.94,0.31,181.0,6.38
8561,152.5 x 74.8 x 8,152.5,74.8,8.0,6.00 x 2.94 x 0.31,6.0,2.94,0.31,181.0,6.38
8705,146.2 x 71.3 x 8,146.2,71.3,8.0,5.76 x 2.81 x 0.31,5.76,2.81,0.31,160.0,5.64
8438,143.2 x 70.3 x 8.2,143.2,70.3,8.2,5.64 x 2.77 x 0.32,5.64,2.77,0.32,142.0,5.01
9331,122 x 60.2 x 16.1,122.0,60.2,16.1,4.80 x 2.37 x 0.63,4.8,2.37,0.63,165.0,5.82
8682,132.9 x 69.2 x 10.3,132.9,69.2,10.3,5.23 x 2.72 x 0.41,5.23,2.72,0.41,143.0,5.04
8161,148.9 x 68.1 x 8,148.9,68.1,8.0,5.86 x 2.68 x 0.31,5.86,2.68,0.31,155.0,5.47
8523,159.5 x 73.4 x 8.1,159.5,73.4,8.1,6.28 x 2.89 x 0.32,6.28,2.89,0.32,173.0,6.1
8437,145.7 x 71.4 x 7,145.7,71.4,7.0,5.74 x 2.81 x 0.28,5.74,2.81,0.28,145.0,5.11
8577,146.2 x 73.3 x 9.7,146.2,73.3,9.7,5.76 x 2.89 x 0.38,5.76,2.89,0.38,172.0,6.07
8397,121.6 x 63.1 x 10.8,121.6,63.1,10.8,4.79 x 2.48 x 0.43,4.79,2.48,0.43,126.0,4.44
8486,140.9 x 70.1 x 8.7,140.9,70.1,8.7,5.55 x 2.76 x 0.34,5.55,2.76,0.34,147.0,5.19
8435,156.5 x 77.2 x 7,156.5,77.2,7.0,6.16 x 3.04 x 0.28,6.16,3.04,0.28,172.0,6.07
8335,156.8 x 77.6 x 7.9,156.8,77.6,7.9,6.17 x 3.06 x 0.31,6.17,3.06,0.31,186.0,6.56
8494,146.1 x 71.4 x 7.9,146.1,71.4,7.9,5.75 x 2.81 x 0.31,5.75,2.81,0.31,157.0,5.54
8336,135.4 x 66.2 x 7.9,135.4,66.2,7.9,5.33 x 2.61 x 0.31,5.33,2.61,0.31,138.0,4.87
8385,144.8 x 72.1 x 8.9,144.8,72.1,8.9,5.70 x 2.84 x 0.35,5.7,2.84,0.35,160.0,5.64
8424,144.8 x 72.1 x 8.9,144.8,72.1,8.9,5.70 x 2.84 x 0.35,5.7,2.84,0.35,160.0,5.64
8347,162.9 x 80.7 x 6.9,162.9,80.7,6.9,6.41 x 3.18 x 0.27,6.41,3.18,0.27,189.0,6.67
7801,156.6 x 76.8 x 7.2,156.6,76.8,7.2,6.17 x 3.02 x 0.28,6.17,3.02,0.28,182.0,6.42
8367,151.7 x 76 x 7.8,151.7,76.0,7.8,5.97 x 2.99 x 0.31,5.97,2.99,0.31,169.0,5.96
8265,151.7 x 75 x 8,151.7,75.0,8.0,5.97 x 2.95 x 0.31,5.97,2.95,0.31,167.0,5.89
8342,142.8 x 69.5 x 8.1,142.8,69.5,8.1,5.62 x 2.74 x 0.32,5.62,2.74,0.32,143.0,5.04
8314,151.7 x 75 x 8,151.7,75.0,8.0,5.97 x 2.95 x 0.31,5.97,2.95,0.31,167.0,5.89
8288,121.5 x 63 x 10.8,121.5,63.0,10.8,4.78 x 2.48 x 0.43,4.78,2.48,0.43,127.0,4.48
8242,153.5 x 73.9 x 7.9,153.5,73.9,7.9,6.04 x 2.91 x 0.31,6.04,2.91,0.31,169.0,5.96
8082,153.5 x 73.9 x 7.9,153.5,73.9,7.9,6.04 x 2.91 x 0.31,6.04,2.91,0.31,169.0,5.96
8140,152 x 78 x 8,152.0,78.0,8.0,5.98 x 3.07 x 0.31,5.98,3.07,0.31,172.0,6.07
8192,142.3 x 72.1 x 8.5,142.3,72.1,8.5,5.60 x 2.84 x 0.33,5.6,2.84,0.33,149.0,5.26
8186,186.9 x 108.8 x 8.7,186.9,108.8,8.7,7.36 x 4.28 x 0.34,7.36,4.28,0.34,289.0,10.19
8228,142.4 x 71.1 x 8,142.4,71.1,8.0,5.61 x 2.80 x 0.31,5.61,2.8,0.31,138.0,4.87
8083,142.4 x 71.1 x 8,142.4,71.1,8.0,5.61 x 2.80 x 0.31,5.61,2.8,0.31,138.0,4.87
8455,132.9 x 70.1 x 10,132.9,70.1,10.0,5.23 x 2.76 x 0.39,5.23,2.76,0.39,154.0,5.43
8004,148.8 x 74.9 x 9.9,148.8,74.9,9.9,5.86 x 2.95 x 0.39,5.86,2.95,0.39,184.8,6.53
8126,142.2 x 71.3 x 8,142.2,71.3,8.0,5.60 x 2.81 x 0.31,5.6,2.81,0.31,139.0,4.9
8046,156.6 x 77.2 x 6.8,156.6,77.2,6.8,6.17 x 3.04 x 0.27,6.17,3.04,0.27,169.0,5.96
8047,145.9 x 72 x 6.7,145.9,72.0,6.7,5.74 x 2.83 x 0.26,5.74,2.83,0.26,143.0,5.04
7903,161.7 x 80.9 x 7.9,161.7,80.9,7.9,6.37 x 3.19 x 0.31,6.37,3.19,0.31,210.0,7.41
7870,151.7 x 76 x 7.8,151.7,76.0,7.8,5.97 x 2.99 x 0.31,5.97,2.99,0.31,170.0,6.0
7869,145.8 x 72.3 x 8.1,145.8,72.3,8.1,5.74 x 2.85 x 0.32,5.74,2.85,0.32,159.0,5.61
7880,186.9 x 108.8 x 8.7,186.9,108.8,8.7,7.36 x 4.28 x 0.34,7.36,4.28,0.34,283.0,9.98
7821,142.4 x 69.6 x 7.9,142.4,69.6,7.9,5.61 x 2.74 x 0.31,5.61,2.74,0.31,152.0,5.36
7945,150.9 x 72.6 x 7.7,150.9,72.6,7.7,5.94 x 2.86 x 0.30,5.94,2.86,0.3,157.0,5.54
7961,150.9 x 72.6 x 7.7,150.9,72.6,7.7,5.94 x 2.86 x 0.30,5.94,2.86,0.3,157.0,5.54
7960,142.4 x 69.6 x 7.9,142.4,69.6,7.9,5.61 x 2.74 x 0.31,5.61,2.74,0.31,152.0,5.36
7768,126.6 x 63.1 x 10.8,126.6,63.1,10.8,4.98 x 2.48 x 0.43,4.98,2.48,0.43,123.0,4.34
7879,212.1 x 126.1 x 8.9,212.1,126.1,8.9,8.35 x 4.96 x 0.35,8.35,4.96,0.35,360.0,12.7
7864,132.6 x 69.3 x 8.9,132.6,69.3,8.9,5.22 x 2.73 x 0.35,5.22,2.73,0.35,131.0,4.62
